source_id,title,url,source_class,year,route_section,km_start,km_end,route_match_confidence,evidence_class,access_status,expected_visual_count,subagent_origin,notes,harvest_batch
LR106,Srbija za mlade Golica Slovenija,https://srbijazamlade.rs/product/golica-slovenija,travel-package page with Golica photos,current,Golica / Koca na Golici / Veliki vrh travel context,88.8,91.2,same-location-low-medium,travel-page imagery,open page; public HTML exposes product and productitem JPGs,direct Serbia za mlade Golica product images,Chandrasekhar adversarial still-photo audit,Lower-confidence travel-package page with Golica/Koca text and harvestable images. Filter strictly to page-specific product images and do not use as race-line proof.,2026-06-20-continuation-video-photo-pass
LR107,Kam za vikend Dovska Baba,https://kamzavikend.si/ideja/dovska-baba,local route page with photos,current,Dovska Baba / Dovje / Ravne / Rozca / Hruski vrh paths,96.0,106.2,adjacent-route-medium-high,local route-page imagery,open page; Next.js payload exposes original S3 JPGs and route metadata,direct Kam za vikend S3 Dovska Baba images,Chandrasekhar adversarial still-photo audit,"Dovska Baba page anchors the weak late Karawanks/Dovje-side visual pocket, with Dovje/Ravne/Rozca/Hruski route context but no direct race claim.",2026-06-20-continuation-video-photo-pass
LR108,V naravi Dovska Baba,https://vnaravi.si/karavanke/dovska-baba,local hiking article with photos,current,Dovska Baba / Mlinca / Dovska Rozca / Hruski return,96.0,106.2,adjacent-route-medium-high,local hiking article imagery,open page; public HTML exposes Dovska Baba article JPGs,direct vnaravi.si Dovska Baba article images,Chandrasekhar adversarial still-photo audit,Independent Dovska Baba article from above Dovje; useful for late Karawanks terrain context with adjacent-route limitations.,2026-06-20-continuation-video-photo-pass
LR109,Kam za vikend Klek,https://kamzavikend.si/ideja/klek,local route page with photos,current,Klek / Planina pod Golico / Rozca / Ravne-Hruski paths,91.0,106.2,adjacent-route-medium,local route-page imagery,open page; Next.js payload exposes original S3 JPGs and route metadata,direct Kam za vikend S3 Klek images,Chandrasekhar adversarial still-photo audit,Klek page improves visual density for the Golica/Rozca/Hruski late high-route context; not exact GPX proof.,2026-06-20-continuation-video-photo-pass
LR110,Kam za vikend Hruski vrh,https://kamzavikend.si/ideja/hruski-vrh,local route page with photos,current,Hruski vrh / Planina pod Golico / Ravne via Dovska Baba / Hrusica,91.0,106.2,adjacent-route-medium-high,local route-page imagery,open page; Next.js payload exposes original S3 JPGs and route metadata,direct Kam za vikend S3 Hruski vrh images,Chandrasekhar adversarial still-photo audit,Hruski vrh route source strengthens the weak Sedlo Suha-to-Dovje visual pocket with named Dovska Baba/Ravne/Hrusica context.,2026-06-20-continuation-video-photo-pass
LR111,Kam za vikend Trupejevo poldne,https://kamzavikend.si/ideja/trupejevo-poldne,local route page with photos,current,Trupejevo poldne / Srednji vrh / Zeleznica / Grajsca / Belca paths,117.1,122.5,adjacent-route-medium,local route-page imagery,open page; Next.js payload exposes original S3 JPGs and route metadata,direct Kam za vikend S3 Trupejevo poldne images,Chandrasekhar adversarial still-photo audit,Trupejevo poldne page adds final-mountain/Srednji Vrh context. It is route-adjacent rather than direct 120K trail proof.,2026-06-20-continuation-video-photo-pass
LR112,Veseli izleti Dovska Baba and Hruski vrh,https://veseli-izleti.com/planinarenje/134-karavanke-dovska-baba-i-hruski-vrh-dva-vrha-u-jednom-danu-jednodnevna-avantura,guided hiking article with photos,current,Dovska Baba / Hruski vrh late Karawanks context,96.0,106.2,adjacent-route-medium,local guided-hike imagery,open page; public HTML exposes 19 Dovska Baba route JPGs,direct Veseli Izleti Dovska Baba route images,main late-Karawanks image-search continuation,"Croatian guided-hike page for the Dovje/Dovska Baba/Hruski vrh area. Useful late Karawanks visual context, but not race-specific or exact GPX proof.",
LR113,Slovenske Novice Dovska Baba in all seasons,https://slovenskenovice.delo.si/lifestyle/izlet/dovska-baba-je-cudovita-v-vseh-letnih-casih-foto,news hiking article with photos,2025,Dovska Baba / Dovje-side late Karawanks context,96.0,106.2,adjacent-route-medium,local news-gallery imagery,open page; public HTML exposes 2025 Dovska Baba WebP images,direct Slovenske Novice Dovska Baba article images,main late-Karawanks image-search continuation,Independent 2025 Dovska Baba article/gallery. Retain as late Karawanks same-area imagery with seasonal and route-adjacent caveats.,
LR114,Exploring Slovenia Dovska Baba spring flowers,https://www.exploringslovenia.com/blog/2018/05/14/chasing-spring-flowers-in-slovenian-alps-dovska-baba/,local hiking article with photo set,2018,Dovska Baba / Dovska Rozca same-area context,96.0,106.2,adjacent-route-medium,local hiking article imagery,open page; public HTML exposes Dovska Baba route JPGs,direct Exploring Slovenia Dovska Baba article images,Dewey adversarial source-gap audit,"Independent Dovska Baba/Dovska Rozca photo article surfaced by adversarial audit. Spring flower/adjacent-route caveat; useful same-area visual context, not race-specific surface proof.",
LR115,Skrite Poti Dovska Rozca MTB,https://skritepoti.com/index/mtb/slovenija/gorenjska/142-dovska-rozca,local MTB route gallery,2019,Dovska Rozca / Dovje-side late Karawanks context,96.0,106.2,adjacent-route-medium,local MTB/gallery imagery,open page; public HTML exposes Dovska Rozca route and gallery JPGs,direct Skrite Poti Dovska Rozca route images,Dewey adversarial source-gap audit,Adjacent MTB route imagery for Dovska Rozca and the Dovje-side Karawanks. Use for terrain context only unless later frame matching proves race-line overlap.,
CM001,Commons Category Radovljica,https://commons.wikimedia.org/wiki/Category:Radovljica,Wikimedia category,various,Radovljica start town,0,1,same-location-medium,Commons/open imagery,open/category,many files,Leibniz,Category source; individual files need license checks.,
CM002,Commons File Jelovica 01,https://commons.wikimedia.org/wiki/File:Jelovica_01.jpg,Wikimedia file,various,Jelovica / Talez area,11.8,12.2,same-location-high,Commons/open imagery,open/file,1 file,Leibniz,OSM viewpoint on or very close to GPX; best Jelovica visual anchor.,
CM003,Commons File Lake Bled 2021,https://commons.wikimedia.org/wiki/File:Lake_bled_2021.jpg,Wikimedia file,2021,Lake Bled,44,46.5,same-location-medium,Commons/open imagery,open/file,1 file,Leibniz,Lake Bled visual anchor; not surface-specific.,
CM004,Commons File Presernova koca na Stolu,https://commons.wikimedia.org/wiki/File:Presernova_koca_na_Stolu.jpg,Wikimedia file,various,Presernova koca / Stol,76.3,77.5,same-location-high,Commons/open imagery,open/file,1 file,Leibniz,"High hut just below Stol, 8 m route tie per local agent.",
CM005,Commons Category Stol (Karawanks),https://commons.wikimedia.org/wiki/Category:Stol_(Karawanks),Wikimedia category,various,Stol / Karawanks,72,90,same-location-medium,Commons/open imagery,open/category,many files,Leibniz,Category includes trail/summit files; individual exactness varies.,2026-06-20-continuation-video-photo-pass
CM006,Commons File Koca na Golici,https://commons.wikimedia.org/wiki/File:Ko%C4%8Da_na_Golici.JPG,Wikimedia file,various,Golica hut / ridge corridor,89,91,same-location-medium,Commons/open imagery,open/file,1 file,Leibniz,Golica hut visual anchor; not necessarily exact GPX surface.,
CM007,Commons Category Golica Lodge,https://commons.wikimedia.org/wiki/Category:Golica_Lodge,Wikimedia category,various,Golica hut / ridge corridor,89,91,same-location-medium,Commons/open imagery,open/category,many files,Leibniz,Category source; individual files need exactness checks.,2026-06-20-continuation-video-photo-pass
CM008,Commons File Slovenian Alpine Museum Mojstrana,"https://commons.wikimedia.org/wiki/File:Slovenian_Alpine_Museum,_Mojstrana.jpg",Wikimedia file,various,Mojstrana/Dovje road anchor,105,106.2,nearby-location-medium-low,Commons/open imagery,open/file,1 file,Leibniz,About 1.1 km off GPX; useful as valley anchor only.,
CM009,Commons Category Gozd-Martuljek,https://commons.wikimedia.org/wiki/Category:Gozd%E2%80%93Martuljek,Wikimedia category,various,Gozd Martuljek corridor,117,119,same-location-medium-high,Commons/open imagery,open/category,many files,Leibniz,Road/bridge/old railway evidence around final corridor.,2026-06-20-continuation-video-photo-pass
CM010,Commons File Karavla Srednji Vrh,https://commons.wikimedia.org/wiki/File:Karavla_Srednji_Vrh.jpg,Wikimedia file,various,Srednji Vrh / final descent area,117,124.5,adjacent-location-medium,Commons/open imagery,open/file,1 file,Leibniz,Srednji Vrh area; route tie approximate.,
CM011,Commons Category Kranjska Gora,https://commons.wikimedia.org/wiki/Category:Kranjska_Gora,Wikimedia category,various,Kranjska Gora finish town,122.5,124.5,same-location-medium,Commons/open imagery,open/category,many files,Leibniz,Finish town roads/bridges/streets; individual route tie varies.,2026-06-20-continuation-video-photo-pass
CM012,Commons Category Dovje,https://commons.wikimedia.org/wiki/Category:Dovje,Wikimedia category,various,Dovje settlement and Dovje-Mojstrana transition,103.0,106.2,same-location-high,Commons/open imagery,open/category,42 files plus subcategories,Rawls,Open media around Dovje including settlement and Dovska Baba subcategory; individual exactness varies.,2026-06-20-continuation-video-photo-pass
CM013,Commons Category Mojstrana,https://commons.wikimedia.org/wiki/Category:Mojstrana,Wikimedia category,various,Mojstrana / Dovje-Mojstrana valley transition,105.5,109.0,same-location-medium-high,Commons/open imagery,open/category,24 files,Rawls,Open Mojstrana and cycling/valley images; useful for Dovje-Mojstrana transition.,2026-06-20-continuation-video-photo-pass
CM014,Commons Category Zirovnica,https://commons.wikimedia.org/wiki/Category:%C5%BDirovnica,Wikimedia category,various,Zirovnica / Zavrsnica / lower Stol approach,58,78,same-location-medium-high,Commons/open imagery,open/category,15 files plus subcategories,Kepler,Zirovnica Commons category complements Stol imagery with lower approach and settlement context; may be rate-limited by Commons.,2026-06-20-continuation-video-photo-pass
CM015,Commons File Rozca,https://commons.wikimedia.org/wiki/File:Rozca.jpg,Wikimedia file,various,Rozca / Hruski-Klek ridge area,96.0,100.0,same-location-medium,Commons/open imagery,open/file,1 file,Confucius,"Open-license ridge-area anchor for Rozca between the Golica/Klek/Hruski/Dovska Baba context; use as named-place evidence, not exact race-line surface proof.",2026-06-20-continuation-video-photo-pass
CM016,Commons File Gozd Martuljek view to Julian Alps,https://commons.wikimedia.org/wiki/File:Gozd_Martuljek_-_view_to_Julian_Alps.jpg,Wikimedia file,2014,Gozd Martuljek / final valley visual anchor,117.1,119.5,same-location-medium,Commons/open imagery,open/file,1 CC BY-SA 3.0 file; Commons API verified,Bernoulli,"Direct open-license Gozd Martuljek file with Commons API thumbnail. Useful final-corridor named-place anchor, not exact race-line surface proof.",2026-06-20-continuation-video-photo-pass
CM017,Commons File Dovska Baba Mlinca,https://commons.wikimedia.org/wiki/File:Dov%C5%A1ka_Baba_Mlinca.jpg,Wikimedia file,2006,Dovska Baba / Mlinca visual anchor,96.0,106.2,same-location-medium,Commons/open imagery,open/file,1 CC BY-SA/GFDL Commons file,Dewey adversarial source-gap audit,Open same-location Dovska Baba/Mlinca image surfaced by adversarial audit. Useful named-place anchor; not race-line or September surface proof.,
SL001,Google Street View Radovljica link,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=46.3425,14.1721",street-view link,current-ish,Radovljica paved start anchor,0,1,same-location-medium,street-level view link,view/link only,view-only,Leibniz,Do not screenshot/download Street View; link only.,
SL002,Google Street View Bled west link,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=46.3639,14.09525",street-view link,current-ish,Bled road/lake anchor,44,46.5,same-location-medium,street-level view link,view/link only,view-only,Leibniz,Do not screenshot/download Street View; link only.,
SL003,Google Street View Zirovnica link,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=46.4023,14.13859",street-view link,current-ish,Zirovnica village anchor,58,60,same-location-medium,street-level view link,view/link only,view-only,Leibniz,Do not screenshot/download Street View; link only.,
